Unnamed: 0,Year,Datetime,Stage,Stadium,City,Host Country,latitude,longitude,Home Team Name,Home Team Goals,Away Team Goals,Away Team Name,Win conditions,Attendance,Half-time Home Goals,Half-time Away Goals,Referee,Assistant 1,Assistant 2,RoundID,MatchID,Home Team Initials,Away Team Initials,WinningTeam,HomeAwayWin,HalftimeWin,GoalsTotal,GoalsDiff
734,2010,20 Jun 2010 - 13:30,Group F,Free State Stadium,Mangaung/Bloemfontein ,South Africa,-29.1394472,26.2323395,Slovakia,0,2,Paraguay, ,26643.0,0,1,MAILLET Eddy (SEY),MENKOUANDE Evarist (CMR),HASSANI Bechir (TUN),249722,300061481,SVK,PAR,Paraguay,Away,Away,2,2
735,2010,20 Jun 2010 - 16:00,Group F,Mbombela Stadium,Nelspruit ,South Africa,-25.481944,30.984722,Italy,1,1,New Zealand, ,38229.0,1,1,BATRES Carlos (GUA),LEAL Leonel (CRC),PASTRANA Carlos (HON),249722,300061482,ITA,NZL,Draw,Draw,Draw,2,0
736,2010,20 Jun 2010 - 20:30,Group G,Soccer City Stadium,Johannesburg ,South Africa,-26.205,28.049722,Brazil,3,1,C�te d'Ivoire, ,84455.0,1,0,St�phane LANNOY (FRA),DANSAULT Eric (FRA),UGO Laurent (FRA),249722,300061488,BRA,CIV,Brazil,Home,Home,4,2
737,2010,21 Jun 2010 - 13:30,Group G,Cape Town Stadium,Cape Town ,South Africa,-33.928992,18.417396,Portugal,7,0,Korea DPR, ,63644.0,1,0,POZO Pablo (CHI),BASUALTO Patricio (CHI),MONDRIA Francisco (CHI),249722,300061487,POR,PRK,Portugal,Home,Home,7,7
738,2010,21 Jun 2010 - 16:00,Group H,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,South Africa,-33.91799,25.57007,Chile,1,0,Switzerland, ,34872.0,0,0,AL GHAMDI Khalil (KSA),KAMRANIFAR Hassan (IRN),AL MARZOUQI Saleh (UAE),249722,300061493,CHI,SUI,Chile,Home,Draw,1,1
739,2010,21 Jun 2010 - 20:30,Group H,Ellis Park Stadium,Johannesburg ,South Africa,-26.205,28.049722,Spain,2,0,Honduras, ,54386.0,1,0,NISHIMURA Yuichi (JPN),SAGARA Toru (JPN),JEONG Hae Sang (KOR),249722,300061494,ESP,HON,Spain,Home,Home,2,2
740,2010,22 Jun 2010 - 16:00,Group A,Royal Bafokeng Sports Palace,Phokeng ,South Africa,-25.575404,27.156484000000000,Mexico,0,1,Uruguay, ,33425.0,0,1,KASSAI Viktor (HUN),EROS Gabor (HUN),VAMOS Tibor (HUN),249722,300061450,MEX,URU,Uruguay,Away,Away,1,1
741,2010,22 Jun 2010 - 16:00,Group A,Free State Stadium,Mangaung/Bloemfontein ,South Africa,-29.1394472,26.2323395,France,1,2,South Africa, ,39415.0,0,2,RUIZ Oscar (COL),GONZALEZ Abraham (COL),CLAVIJO Humberto (COL),249722,300061449,FRA,RSA,South Africa,Away,Away,3,1
742,2010,22 Jun 2010 - 20:30,Group B,Durban Stadium,Durban ,South Africa,-29.861825,31.009909000000000,Nigeria,2,2,Korea Republic, ,61874.0,1,1,Oleg�rio BENQUEREN�A (POR),CARDINAL Jose (POR),MIRANDA Bertino (POR),249722,300111115,NGA,KOR,Draw,Draw,Draw,4,0
743,2010,22 Jun 2010 - 20:30,Group B,Peter Mokaba Stadium,Polokwane ,South Africa,-23.9058333,29.4613889,Greece,0,2,Argentina, ,38891.0,0,0,Ravshan IRMATOV (UZB),ILYASOV Rafael (UZB),KOCHKAROV Bakhadyr (KGZ),249722,300061455,GRE,ARG,Argentina,Away,Draw,2,2
744,2010,23 Jun 2010 - 16:00,Group C,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,South Africa,-33.91799,25.57007,Slovenia,0,1,England, ,36893.0,0,1,Wolfgang STARK (GER),SALVER Jan-Hendrik (GER),PICKEL Mike (GER),249722,300061462,SVN,ENG,England,Away,Away,1,1
745,2010,23 Jun 2010 - 16:00,Group C,Loftus Versfeld Stadium,Tshwane/Pretoria ,South Africa,-25.7459374,28.1879444,USA,1,0,Algeria, ,35827.0,0,0,DE BLEECKERE Frank (BEL),HERMANS Peter (BEL),VROMANS Walter (BEL),249722,300061461,USA,ALG,USA,Home,Draw,1,1
746,2010,23 Jun 2010 - 20:30,Group D,Soccer City Stadium,Johannesburg ,South Africa,-26.205,28.049722,Ghana,0,1,Germany, ,83391.0,0,0,SIMON Carlos (BRA),HAUSMANN Altemir (BRA),BRAATZ Roberto (BRA),249722,300061468,GHA,GER,Germany,Away,Draw,1,1
747,2010,23 Jun 2010 - 20:30,Group D,Mbombela Stadium,Nelspruit ,South Africa,-25.481944,30.984722,Australia,2,1,Serbia, ,37836.0,0,0,LARRIONDA Jorge (URU),FANDINO Pablo (URU),ESPINOSA Mauricio (URU),249722,300061467,AUS,SRB,Australia,Home,Draw,3,1
748,2010,24 Jun 2010 - 16:00,Group F,Ellis Park Stadium,Johannesburg ,South Africa,-26.205,28.049722,Slovakia,3,2,Italy, ,53412.0,1,0,WEBB Howard (ENG),Darren CANN (ENG),MULLARKEY Michael (ENG),249722,300061480,SVK,ITA,Slovakia,Home,Home,5,1
749,2010,24 Jun 2010 - 16:00,Group F,Peter Mokaba Stadium,Polokwane ,South Africa,-23.9058333,29.4613889,Paraguay,0,0,New Zealand, ,34850.0,0,0,NISHIMURA Yuichi (JPN),SAGARA Toru (JPN),JEONG Hae Sang (KOR),249722,300061479,PAR,NZL,Draw,Draw,Draw,0,0
750,2010,24 Jun 2010 - 20:30,Group E,Royal Bafokeng Sports Palace,Phokeng ,South Africa,-25.575404,27.156484000000000,Denmark,1,3,Japan, ,27967.0,0,2,DAMON Jerome (RSA),NTAGUNGIRA Celestin (RWA),MOLEFE Enock (RSA),249722,300061474,DEN,JPN,Japan,Away,Away,4,2
751,2010,24 Jun 2010 - 20:30,Group E,Cape Town Stadium,Cape Town ,South Africa,-33.928992,18.417396,Cameroon,1,2,Netherlands, ,63093.0,0,1,POZO Pablo (CHI),BASUALTO Patricio (CHI),MONDRIA Francisco (CHI),249722,300061473,CMR,NED,Netherlands,Away,Away,3,1
752,2010,25 Jun 2010 - 16:00,Group G,Durban Stadium,Durban ,South Africa,-29.861825,31.009909000000000,Portugal,0,0,Brazil, ,62712.0,0,0,ARCHUNDIA Benito (MEX),VERGARA Hector (CAN),TORRENTERA Marvin (MEX),249722,300111111,POR,BRA,Draw,Draw,Draw,0,0
753,2010,25 Jun 2010 - 16:00,Group G,Mbombela Stadium,Nelspruit ,South Africa,-25.481944,30.984722,Korea DPR,0,3,C�te d'Ivoire, ,34763.0,0,2,Alberto UNDIANO MALLENCO (ESP),MARTINEZ Fermin (ESP),YUSTE Juan (ESP),249722,300061486,PRK,CIV,C�te d'Ivoire,Away,Away,3,3
754,2010,25 Jun 2010 - 20:30,Group H,Loftus Versfeld Stadium,Tshwane/Pretoria ,South Africa,-25.7459374,28.1879444,Chile,1,2,Spain, ,41958.0,0,2,RODRIGUEZ Marco (MEX),CAMARGO Jose Luis (MEX),MORIN Alberto (MEX),249722,300061491,CHI,ESP,Spain,Away,Away,3,1
755,2010,25 Jun 2010 - 20:30,Group H,Free State Stadium,Mangaung/Bloemfontein ,South Africa,-29.1394472,26.2323395,Switzerland,0,0,Honduras, ,28042.0,0,0,BALDASSI Hector (ARG),CASAS Ricardo (ARG),MAIDANA Hernan (ARG),249722,300061492,SUI,HON,Draw,Draw,Draw,0,0
756,2010,26 Jun 2010 - 16:00,Round of 16,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,South Africa,-33.91799,25.57007,Uruguay,2,1,Korea Republic, ,30597.0,1,0,Wolfgang STARK (GER),SALVER Jan-Hendrik (GER),PICKEL Mike (GER),249717,300061504,URU,KOR,Uruguay,Home,Home,3,1
757,2010,26 Jun 2010 - 20:30,Round of 16,Royal Bafokeng Sports Palace,Phokeng ,South Africa,-25.575404,27.156484000000000,USA,1,2,Ghana,Ghana win after extra time ,34976.0,0,0,KASSAI Viktor (HUN),EROS Gabor (HUN),VAMOS Tibor (HUN),249717,300061503,USA,GHA,Ghana,Away,Draw,3,1
758,2010,27 Jun 2010 - 16:00,Round of 16,Free State Stadium,Mangaung/Bloemfontein ,South Africa,-29.1394472,26.2323395,Germany,4,1,England, ,40510.0,2,1,LARRIONDA Jorge (URU),FANDINO Pablo (URU),ESPINOSA Mauricio (URU),249717,300061501,GER,ENG,Germany,Home,Home,5,3
759,2010,27 Jun 2010 - 20:30,Round of 16,Soccer City Stadium,Johannesburg ,South Africa,-26.205,28.049722,Argentina,3,1,Mexico, ,84377.0,2,0,ROSETTI Roberto (ITA),CALCAGNO Paolo (ITA),AYROLDI Stefano (ITA),249717,300061502,ARG,MEX,Argentina,Home,Home,4,2
760,2010,28 Jun 2010 - 16:00,Round of 16,Durban Stadium,Durban ,South Africa,-29.861825,31.009909000000000,Netherlands,2,1,Slovakia, ,61962.0,1,0,Alberto UNDIANO MALLENCO (ESP),MARTINEZ Fermin (ESP),YUSTE Juan (ESP),249717,300111113,NED,SVK,Netherlands,Home,Home,3,1
761,2010,28 Jun 2010 - 20:30,Round of 16,Ellis Park Stadium,Johannesburg ,South Africa,-26.205,28.049722,Brazil,3,0,Chile, ,54096.0,2,0,WEBB Howard (ENG),Darren CANN (ENG),MULLARKEY Michael (ENG),249717,300061500,BRA,CHI,Brazil,Home,Home,3,3
762,2010,29 Jun 2010 - 16:00,Round of 16,Loftus Versfeld Stadium,Tshwane/Pretoria ,South Africa,-25.7459374,28.1879444,Paraguay,0,0,Japan,Paraguay win on penalties (5 - 3),36742.0,0,0,DE BLEECKERE Frank (BEL),HERMANS Peter (BEL),VROMANS Walter (BEL),249717,300061497,PAR,JPN,Draw,Draw,Draw,0,0
763,2010,29 Jun 2010 - 20:30,Round of 16,Cape Town Stadium,Cape Town ,South Africa,-33.928992,18.417396,Spain,1,0,Portugal, ,62955.0,0,0,BALDASSI Hector (ARG),CASAS Ricardo (ARG),MAIDANA Hernan (ARG),249717,300061498,ESP,POR,Spain,Home,Draw,1,1
764,2010,02 Jul 2010 - 16:00,Quarter-finals,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,South Africa,-33.91799,25.57007,Netherlands,2,1,Brazil, ,40186.0,0,1,NISHIMURA Yuichi (JPN),SAGARA Toru (JPN),JEONG Hae Sang (KOR),249718,300061507,NED,BRA,Netherlands,Home,Away,3,1
765,2010,02 Jul 2010 - 20:30,Quarter-finals,Soccer City Stadium,Johannesburg ,South Africa,-26.205,28.049722,Uruguay,1,1,Ghana,Uruguay win on penalties (4 - 2),84017.0,0,0,Oleg�rio BENQUEREN�A (POR),CARDINAL Jose (POR),MIRANDA Bertino (POR),249718,300061508,URU,GHA,Draw,Draw,Draw,2,0
766,2010,03 Jul 2010 - 16:00,Quarter-finals,Cape Town Stadium,Cape Town ,South Africa,-33.928992,18.417396,Argentina,0,4,Germany, ,64100.0,0,1,Ravshan IRMATOV (UZB),ILYASOV Rafael (UZB),KOCHKAROV Bakhadyr (KGZ),249718,300061505,ARG,GER,Germany,Away,Away,4,4
767,2010,03 Jul 2010 - 20:30,Quarter-finals,Ellis Park Stadium,Johannesburg ,South Africa,-26.205,28.049722,Paraguay,0,1,Spain, ,55359.0,0,0,BATRES Carlos (GUA),LEAL Leonel (CRC),PASTRANA Carlos (HON),249718,300061506,PAR,ESP,Spain,Away,Draw,1,1
768,2010,06 Jul 2010 - 20:30,Semi-finals,Cape Town Stadium,Cape Town ,South Africa,-33.928992,18.417396,Uruguay,2,3,Netherlands, ,62479.0,1,1,Ravshan IRMATOV (UZB),ILYASOV Rafael (UZB),KOCHKAROV Bakhadyr (KGZ),249719,300061512,URU,NED,Netherlands,Away,Draw,5,1
769,2010,07 Jul 2010 - 20:30,Semi-finals,Durban Stadium,Durban ,South Africa,-29.861825,31.009909000000000,Germany,0,1,Spain, ,60960.0,0,0,KASSAI Viktor (HUN),EROS Gabor (HUN),VAMOS Tibor (HUN),249719,300111114,GER,ESP,Spain,Away,Draw,1,1
770,2010,10 Jul 2010 - 20:30,Match for third place,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,South Africa,-33.91799,25.57007,Uruguay,2,3,Germany, ,36254.0,1,1,ARCHUNDIA Benito (MEX),VERGARA Hector (CAN),TORRENTERA Marvin (MEX),249720,300061510,URU,GER,Germany,Away,Draw,5,1
771,2010,11 Jul 2010 - 20:30,Final,Soccer City Stadium,Johannesburg ,South Africa,-26.205,28.049722,Netherlands,0,1,Spain,Spain win after extra time ,84490.0,0,0,WEBB Howard (ENG),Darren CANN (ENG),MULLARKEY Michael (ENG),249721,300061509,NED,ESP,Spain,Away,Draw,1,1
772,2014,12 Jun 2014 - 17:00,Group A,Arena de Sao Paulo,Sao Paulo ,Brazil,-23.5506507,-46.6333824,Brazil,3,1,Croatia, ,62103.0,1,1,NISHIMURA Yuichi (JPN),SAGARA Toru (JPN),NAGI Toshiyuki (JPN),255931,300186456,BRA,CRO,Brazil,Home,Draw,4,2
773,2014,13 Jun 2014 - 13:00,Group A,Estadio das Dunas,Natal ,Brazil,-5.805398,-35.20809050000000,Mexico,1,0,Cameroon, ,39216.0,0,0,ROLDAN Wilmar (COL),CLAVIJO Humberto (COL),DIAZ Eduardo (COL),255931,300186492,MEX,CMR,Mexico,Home,Draw,1,1
774,2014,13 Jun 2014 - 16:00,Group B,Arena Fonte Nova,Salvador ,Brazil,-12.9822499,-38.48127720000000,Spain,1,5,Netherlands, ,48173.0,1,1,Nicola RIZZOLI (ITA),Renato FAVERANI (ITA),Andrea STEFANI (ITA),255931,300186510,ESP,NED,Netherlands,Away,Draw,6,4
775,2014,13 Jun 2014 - 18:00,Group B,Arena Pantanal,Cuiaba ,Brazil,-15.598668600000000,-56.0991301,Chile,3,1,Australia, ,40275.0,2,1,Noumandiez DOUE (CIV),YEO Songuifolo (CIV),BIRUMUSHAHU Jean Claude (BDI),255931,300186473,CHI,AUS,Chile,Home,Home,4,2
776,2014,14 Jun 2014 - 13:00,Group C,Estadio Mineirao,Belo Horizonte ,Brazil,-19.9227318,-43.9450948,Colombia,3,0,Greece, ,57174.0,1,0,GEIGER Mark (USA),HURD Sean (USA),FLETCHER Joe (CAN),255931,300186471,COL,GRE,Colombia,Home,Home,3,3
777,2014,14 Jun 2014 - 16:00,Group D,Estadio Castelao,Fortaleza ,Brazil,-3.7304512,-38.5217989,Uruguay,1,3,Costa Rica, ,58679.0,1,0,BRYCH Felix (GER),BORSCH Mark (GER),LUPP Stefan (GER),255931,300186489,URU,CRC,Costa Rica,Away,Home,4,2
778,2014,14 Jun 2014 - 18:00,Group D,Arena Amazonia,Manaus ,Brazil,-3.1316333,-59.9825041,England,1,2,Italy, ,39800.0,1,1,Bj�rn KUIPERS (NED),Sander VAN ROEKEL (NED),Erwin ZEINSTRA (NED),255931,300186513,ENG,ITA,Italy,Away,Draw,3,1
779,2014,14 Jun 2014 - 22:00,Group C,Arena Pernambuco,Recife ,Brazil,-8.0584933,-34.8848193,C�te d'Ivoire,2,1,Japan, ,40267.0,0,1,OSSES Enrique (CHI),ASTROZA Carlos (CHI),ROMAN Sergio (CHI),255931,300186507,CIV,JPN,C�te d'Ivoire,Home,Away,3,1
780,2014,15 Jun 2014 - 13:00,Group E,Estadio Nacional,Brasilia ,Brazil,-10.3333333,-53.2,Switzerland,2,1,Ecuador, ,68351.0,0,1,Ravshan IRMATOV (UZB),RASULOV Abduxamidullo (UZB),KOCHKAROV Bakhadyr (KGZ),255931,300186494,SUI,ECU,Switzerland,Home,Away,3,1
781,2014,15 Jun 2014 - 16:00,Group E,Estadio Beira-Rio,Porto Alegre ,Brazil,-30.0324999,-51.23037670000000,France,3,0,Honduras, ,43012.0,1,0,RICCI Sandro (BRA),DE CARVALHO Emerson (BRA),VAN GASSE Marcelo (BRA),255931,300186496,FRA,HON,France,Home,Home,3,3
782,2014,15 Jun 2014 - 19:00,Group F,Estadio do Maracana,Rio De Janeiro ,Brazil,-22.9110137,-43.2093727,Argentina,2,1,Bosnia and Herzegovina, ,74738.0,1,0,AGUILAR Joel (SLV),TORRES William (SLV),ZUMBA Juan (SLV),255931,300186477,ARG,BIH,Argentina,Home,Home,3,1
783,2014,16 Jun 2014 - 13:00,Group G,Arena Fonte Nova,Salvador ,Brazil,-12.9822499,-38.48127720000000,Germany,4,0,Portugal, ,51081.0,3,0,MAZIC Milorad (SRB),RISTIC Milovan (SRB),DJURDJEVIC Dalibor (SRB),255931,300186475,GER,POR,Germany,Home,Home,4,4
784,2014,16 Jun 2014 - 16:00,Group F,Arena da Baixada,Curitiba ,Brazil,-25.4295963,-49.2712724,IR Iran,0,0,Nigeria, ,39081.0,0,0,VERA Carlos (ECU),LESCANO Christian (ECU),ROMERO Byron (ECU),255931,300186505,IRN,NGA,Draw,Draw,Draw,0,0
785,2014,16 Jun 2014 - 19:00,Group G,Estadio das Dunas,Natal ,Brazil,-5.805398,-35.20809050000000,Ghana,1,2,USA, ,39760.0,0,1,ERIKSSON Jonas (SWE),KLASENIUS Mathias (SWE),WARNMARK Daniel (SWE),255931,300186512,GHA,USA,USA,Away,Away,3,1
786,2014,17 Jun 2014 - 13:00,Group H,Estadio Mineirao,Belo Horizonte ,Brazil,-19.9227318,-43.9450948,Belgium,2,1,Algeria, ,56800.0,0,1,RODRIGUEZ Marco (MEX),TORRENTERA Marvin (MEX),QUINTERO Marcos (MEX),255931,300186479,BEL,ALG,Belgium,Home,Away,3,1
787,2014,17 Jun 2014 - 16:00,Group A,Estadio Castelao,Fortaleza ,Brazil,-3.7304512,-38.5217989,Brazil,0,0,Mexico, ,60342.0,0,0,C�neyt �AKIR (TUR),DURAN Bahattin (TUR),ONGUN Tarik (TUR),255931,300186509,BRA,MEX,Draw,Draw,Draw,0,0
788,2014,17 Jun 2014 - 18:00,Group H,Arena Pantanal,Cuiaba ,Brazil,-15.598668600000000,-56.0991301,Russia,1,1,Korea Republic, ,37603.0,0,0,PITANA Nestor (ARG),MAIDANA Hernan (ARG),BELATTI Juan Pablo (ARG),255931,300186499,RUS,KOR,Draw,Draw,Draw,2,0
789,2014,18 Jun 2014 - 13:00,Group B,Estadio Beira-Rio,Porto Alegre ,Brazil,-30.0324999,-51.23037670000000,Australia,2,3,Netherlands, ,42877.0,1,1,HAIMOUDI Djamel (ALG),ACHIK Redouane (MAR),ETCHIALI Abdelhak (ALG),255931,300186478,AUS,NED,Netherlands,Away,Draw,5,1
790,2014,18 Jun 2014 - 16:00,Group B,Estadio do Maracana,Rio De Janeiro ,Brazil,-22.9110137,-43.2093727,Spain,0,2,Chile, ,74101.0,0,2,GEIGER Mark (USA),HURD Sean (USA),FLETCHER Joe (CAN),255931,300186498,ESP,CHI,Chile,Away,Away,2,2
791,2014,18 Jun 2014 - 18:00,Group A,Arena Amazonia,Manaus ,Brazil,-3.1316333,-59.9825041,Cameroon,0,4,Croatia, ,39982.0,0,1,PROENCA Pedro (POR),MIRANDA Bertino (POR),TRIGO Jose (POR),255931,300186453,CMR,CRO,Croatia,Away,Away,4,4
792,2014,19 Jun 2014 - 13:00,Group C,Estadio Nacional,Brasilia ,Brazil,-10.3333333,-53.2,Colombia,2,1,C�te d'Ivoire, ,68748.0,0,0,WEBB Howard (ENG),MULLARKEY Michael (ENG),Darren CANN (ENG),255931,300186468,COL,CIV,Colombia,Home,Draw,3,1
793,2014,19 Jun 2014 - 16:00,Group D,Arena de Sao Paulo,Sao Paulo ,Brazil,-23.5506507,-46.6333824,Uruguay,2,1,England, ,62575.0,1,0,Carlos VELASCO CARBALLO (ESP),ALONSO FERNANDEZ Roberto (ESP),YUSTE Juan (ESP),255931,300186486,URU,ENG,Uruguay,Home,Home,3,1
794,2014,19 Jun 2014 - 19:00,Group C,Estadio das Dunas,Natal ,Brazil,-5.805398,-35.20809050000000,Japan,0,0,Greece, ,39485.0,0,0,AGUILAR Joel (SLV),TORRES William (SLV),ZUMBA Juan (SLV),255931,300186454,JPN,GRE,Draw,Draw,Draw,0,0
795,2014,20 Jun 2014 - 13:00,Group D,Arena Pernambuco,Recife ,Brazil,-8.0584933,-34.8848193,Italy,0,1,Costa Rica, ,40285.0,0,1,OSSES Enrique (CHI),ASTROZA Carlos (CHI),ROMAN Sergio (CHI),255931,300186500,ITA,CRC,Costa Rica,Away,Away,1,1
796,2014,20 Jun 2014 - 16:00,Group E,Arena Fonte Nova,Salvador ,Brazil,-12.9822499,-38.48127720000000,Switzerland,2,5,France, ,51003.0,0,3,Bj�rn KUIPERS (NED),Sander VAN ROEKEL (NED),Erwin ZEINSTRA (NED),255931,300186514,SUI,FRA,France,Away,Away,7,3
797,2014,20 Jun 2014 - 19:00,Group E,Arena da Baixada,Curitiba ,Brazil,-25.4295963,-49.2712724,Honduras,1,2,Ecuador, ,39224.0,1,1,Ben WILLIAMS (AUS),CREAM Matthew (AUS),ANAZ Hakan (AUS),255931,300186463,HON,ECU,Ecuador,Away,Draw,3,1
798,2014,21 Jun 2014 - 13:00,Group F,Estadio Mineirao,Belo Horizonte ,Brazil,-19.9227318,-43.9450948,Argentina,1,0,IR Iran, ,57698.0,0,0,MAZIC Milorad (SRB),RISTIC Milovan (SRB),DJURDJEVIC Dalibor (SRB),255931,300186466,ARG,IRN,Argentina,Home,Draw,1,1
799,2014,21 Jun 2014 - 16:00,Group G,Estadio Castelao,Fortaleza ,Brazil,-3.7304512,-38.5217989,Germany,2,2,Ghana, ,59621.0,0,0,RICCI Sandro (BRA),DE CARVALHO Emerson (BRA),VAN GASSE Marcelo (BRA),255931,300186493,GER,GHA,Draw,Draw,Draw,4,0
800,2014,21 Jun 2014 - 18:00,Group F,Arena Pantanal,Cuiaba ,Brazil,-15.598668600000000,-56.0991301,Nigeria,1,0,Bosnia and Herzegovina, ,40499.0,1,0,Peter O'LEARY (NZL),HINTZ Jan Hendrik (NZL),RULE Mark (NZL),255931,300186511,NGA,BIH,Nigeria,Home,Home,1,1
801,2014,22 Jun 2014 - 13:00,Group H,Estadio do Maracana,Rio De Janeiro ,Brazil,-22.9110137,-43.2093727,Belgium,1,0,Russia, ,73819.0,0,0,BRYCH Felix (GER),BORSCH Mark (GER),LUPP Stefan (GER),255931,300186481,BEL,RUS,Belgium,Home,Draw,1,1
802,2014,22 Jun 2014 - 16:00,Group H,Estadio Beira-Rio,Porto Alegre ,Brazil,-30.0324999,-51.23037670000000,Korea Republic,2,4,Algeria, ,42732.0,0,3,ROLDAN Wilmar (COL),DIAZ Eduardo (COL),LESCANO Christian (ECU),255931,300186495,KOR,ALG,Algeria,Away,Away,6,2
803,2014,22 Jun 2014 - 18:00,Group G,Arena Amazonia,Manaus ,Brazil,-3.1316333,-59.9825041,USA,2,2,Portugal, ,40123.0,0,1,PITANA Nestor (ARG),MAIDANA Hernan (ARG),BELATTI Juan Pablo (ARG),255931,300186483,USA,POR,Draw,Draw,Away,4,0
804,2014,23 Jun 2014 - 13:00,Group B,Arena da Baixada,Curitiba ,Brazil,-25.4295963,-49.2712724,Australia,0,3,Spain, ,39375.0,0,1,SHUKRALLA Nawaf (BHR),TULEFAT Yaser (BHR),SALEH Ebrahim (BHR),255931,300186467,AUS,ESP,Spain,Away,Away,3,3
805,2014,23 Jun 2014 - 13:00,Group B,Arena de Sao Paulo,Sao Paulo ,Brazil,-23.5506507,-46.6333824,Netherlands,2,0,Chile, ,62996.0,0,0,Bakary GASSAMA (GAM),MENKOUANDE Evarist (CMR),KABANDA Felicien (RWA),255931,300186470,NED,CHI,Netherlands,Home,Draw,2,2
806,2014,23 Jun 2014 - 17:00,Group A,Estadio Nacional,Brasilia ,Brazil,-10.3333333,-53.2,Cameroon,1,4,Brazil, ,69112.0,1,2,ERIKSSON Jonas (SWE),KLASENIUS Mathias (SWE),WARNMARK Daniel (SWE),255931,300186472,CMR,BRA,Brazil,Away,Away,5,3
807,2014,23 Jun 2014 - 17:00,Group A,Arena Pernambuco,Recife ,Brazil,-8.0584933,-34.8848193,Croatia,1,3,Mexico, ,41212.0,0,0,Ravshan IRMATOV (UZB),RASULOV Abduxamidullo (UZB),KOCHKAROV Bakhadyr (KGZ),255931,300186452,CRO,MEX,Mexico,Away,Draw,4,2
808,2014,24 Jun 2014 - 13:00,Group D,Estadio das Dunas,Natal ,Brazil,-5.805398,-35.20809050000000,Italy,0,1,Uruguay, ,39706.0,0,0,RODRIGUEZ Marco (MEX),TORRENTERA Marvin (MEX),QUINTERO Marcos (MEX),255931,300186465,ITA,URU,Uruguay,Away,Draw,1,1
809,2014,24 Jun 2014 - 13:00,Group D,Estadio Mineirao,Belo Horizonte ,Brazil,-19.9227318,-43.9450948,Costa Rica,0,0,England, ,57823.0,0,0,HAIMOUDI Djamel (ALG),ACHIK Redouane (MAR),ETCHIALI Abdelhak (ALG),255931,300186484,CRC,ENG,Draw,Draw,Draw,0,0
810,2014,24 Jun 2014 - 16:00,Group C,Arena Pantanal,Cuiaba ,Brazil,-15.598668600000000,-56.0991301,Japan,1,4,Colombia, ,40340.0,1,1,PROENCA Pedro (POR),MIRANDA Bertino (POR),TRIGO Jose (POR),255931,300186457,JPN,COL,Colombia,Away,Draw,5,3
811,2014,24 Jun 2014 - 17:00,Group C,Estadio Castelao,Fortaleza ,Brazil,-3.7304512,-38.5217989,Greece,2,1,C�te d'Ivoire, ,59095.0,1,0,VERA Carlos (ECU),LESCANO Christian (ECU),ROMERO Byron (ECU),255931,300186455,GRE,CIV,Greece,Home,Home,3,1
812,2014,25 Jun 2014 - 13:00,Group F,Estadio Beira-Rio,Porto Alegre ,Brazil,-30.0324999,-51.23037670000000,Nigeria,2,3,Argentina, ,43285.0,1,2,Nicola RIZZOLI (ITA),Renato FAVERANI (ITA),Andrea STEFANI (ITA),255931,300186458,NGA,ARG,Argentina,Away,Away,5,1
813,2014,25 Jun 2014 - 13:00,Group F,Arena Fonte Nova,Salvador ,Brazil,-12.9822499,-38.48127720000000,Bosnia and Herzegovina,3,1,IR Iran, ,48011.0,1,0,Carlos VELASCO CARBALLO (ESP),ALONSO FERNANDEZ Roberto (ESP),YUSTE Juan (ESP),255931,300186464,BIH,IRN,Bosnia and Herzegovina,Home,Home,4,2
814,2014,25 Jun 2014 - 16:00,Group E,Arena Amazonia,Manaus ,Brazil,-3.1316333,-59.9825041,Honduras,0,3,Switzerland, ,40322.0,0,2,PITANA Nestor (ARG),MAIDANA Hernan (ARG),BELATTI Juan Pablo (ARG),255931,300186482,HON,SUI,Switzerland,Away,Away,3,3
815,2014,25 Jun 2014 - 17:00,Group E,Estadio do Maracana,Rio De Janeiro ,Brazil,-22.9110137,-43.2093727,Ecuador,0,0,France, ,73749.0,0,0,Noumandiez DOUE (CIV),YEO Songuifolo (CIV),BIRUMUSHAHU Jean Claude (BDI),255931,300186515,ECU,FRA,Draw,Draw,Draw,0,0
816,2014,26 Jun 2014 - 13:00,Group G,Arena Pernambuco,Recife ,Brazil,-8.0584933,-34.8848193,USA,0,1,Germany, ,41876.0,0,0,Ravshan IRMATOV (UZB),RASULOV Abduxamidullo (UZB),KOCHKAROV Bakhadyr (KGZ),255931,300186469,USA,GER,Germany,Away,Draw,1,1
817,2014,26 Jun 2014 - 13:00,Group G,Estadio Nacional,Brasilia ,Brazil,-10.3333333,-53.2,Portugal,2,1,Ghana, ,67540.0,1,0,SHUKRALLA Nawaf (BHR),TULEFAT Yaser (BHR),SALEH Ebrahim (BHR),255931,300186476,POR,GHA,Portugal,Home,Home,3,1
